poll;vote
874;yes
874;yes
874;yes
874;yes
874;no
874;yes
874;yes
874;yes
874;no
874;yes
874;yes
874;yes
874;yes
874;no
874;yes
874;no
874;no
874;no
874;yes
874;no
874;yes
874;no
874;no
874;yes
875;yes
875;yes
875;no
875;yes
875;no
875;yes
875;no
875;no
875;no
875;yes
875;no
875;yes
875;yes
875;no
875;no
875;yes
875;yes
875;yes
875;no
875;no
875;yes
875;no
875;no
875;yes
875;yes
875;yes
875;yes
875;no
875;no
875;yes
876;no
876;no
876;no
876;no
876;no
876;yes
876;yes
876;yes
876;no
876;no
876;no
876;yes
876;yes
876;no
876;no
876;yes
876;yes
876;yes
876;no
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
876;yes
877;no
877;yes
877;no
877;yes
877;no
877;no
877;yes
877;no
877;yes
877;yes
877;yes
877;no
877;yes
877;no
877;yes
877;yes
877;yes
877;yes
877;yes
877;no
877;no
877;yes
877;yes
877;yes
877;yes
877;yes
877;no
877;no
877;no
877;yes
878;yes
878;no
878;no
878;no
878;no
878;no
878;yes
878;no
878;yes
878;yes
878;no
878;no
878;yes
878;no
878;no
878;no
878;yes
878;yes
878;yes
878;no
878;no
878;yes
878;yes
878;no
878;yes
878;yes
878;yes
878;yes
878;no
878;yes
879;yes
879;no
879;no
879;yes
879;yes
879;yes
879;yes
879;no
879;yes
879;no
879;no
879;no
879;yes
879;yes
879;no
879;no
879;no
879;no
879;no
879;yes
879;yes
879;no
879;yes
879;yes
879;yes
879;yes
879;yes
879;no
879;yes
879;yes
880;no
880;no
880;yes
880;no
880;yes
880;yes
880;yes
880;yes
880;yes
880;no
880;yes
880;no
880;no
880;no
880;yes
880;yes
880;yes
880;yes
880;no
880;yes
880;no
880;yes
880;yes
880;no
880;no
880;yes
880;yes
880;no
880;no
880;yes
881;yes
881;no
881;no
881;no
881;no
881;no
881;no
881;yes
881;yes
881;yes
881;no
881;yes
881;yes
881;yes
881;no
881;no
881;no
881;no
881;yes
881;no
881;yes
881;yes
881;yes
881;yes
881;yes
881;no
881;yes
881;yes
881;no
881;yes
882;no
882;yes
882;no
882;yes
882;yes
882;no
882;yes
882;yes
882;yes
882;yes
882;no
882;no
882;yes
882;yes
882;no
882;no
882;no
882;no
882;no
882;yes
882;yes
882;yes
882;yes
882;yes
882;no
882;no
882;no
882;no
882;yes
882;no
883;yes
883;yes
883;no
883;yes
883;no
883;no
883;yes
883;yes
883;yes
883;no
883;yes
883;yes
883;yes
883;no
883;yes
883;no
883;yes
883;yes
883;no
883;no
883;no
883;no
883;yes
883;yes
883;no
883;yes
883;yes
883;yes
883;no
883;no
884;yes
884;no
884;no
884;yes
884;no
884;no
884;yes
884;yes
884;no
884;yes
884;yes
884;yes
884;yes
884;no
884;yes
884;yes
884;no
884;yes
884;yes
884;yes
884;yes
884;no
884;no
884;yes
884;no
884;yes
884;yes
884;no
884;no
884;yes
885;yes
885;no
885;yes
885;yes
885;yes
885;yes
885;yes
885;yes
885;no
885;yes
885;yes
885;no
885;no
885;no
885;yes
885;yes
885;no
885;yes
885;no
885;yes
885;no
885;no
885;no
885;yes
885;yes
885;yes
885;no
885;yes
885;no
885;yes
886;yes
886;yes
886;no
886;yes
886;yes
886;yes
886;yes
886;yes
886;no
886;no
886;yes
886;no
886;yes
886;no
886;yes
886;no
886;yes
886;yes
886;yes
886;yes
886;yes
886;yes
886;yes
886;yes
886;no
886;no
886;no
886;no
886;yes
886;yes
887;yes
887;no
887;yes
887;no
887;no
887;yes
887;yes
887;yes
887;no
887;yes
887;yes
887;yes
887;yes
887;no
887;yes
887;yes
887;no
887;yes
887;no
887;no
887;yes
887;yes
887;yes
887;yes
887;no
887;no
887;yes
887;no
887;yes
887;no
888;no
888;no
888;no
888;no
888;yes
888;no
888;no
888;no
888;yes
888;yes
888;yes
888;yes
888;no
888;yes
888;no
888;yes
888;yes
888;no
888;no
888;yes
888;yes
888;no
888;yes
888;yes
888;yes
888;yes
888;yes
888;yes
888;yes
888;no
889;no
889;yes
889;no
889;yes
889;no
889;yes
889;yes
889;yes
889;yes
889;no
889;yes
889;yes
889;no
889;yes
889;yes
889;yes
889;yes
889;yes
889;yes
889;yes
889;yes
889;no
889;no
889;yes
889;yes
889;yes
889;yes
889;yes
889;no
889;yes
890;no
890;yes
890;yes
890;yes
890;no
890;no
890;yes
890;no
890;yes
890;no
890;yes
890;no
890;no
890;yes
890;yes
890;no
890;yes
890;yes
890;yes
890;no
890;no
890;no
890;no
890;yes
890;yes
890;no
890;yes
890;no
890;no
890;yes
891;no
891;yes
891;yes
891;no
891;no
891;yes
891;yes
891;yes
891;no
891;yes
891;yes
891;yes
891;yes
891;yes
891;yes
891;no
891;no
891;no
891;no
891;no
891;yes
891;no
891;yes
891;yes
891;yes
891;no
891;yes
891;no
891;yes
891;no
892;yes
892;no
892;yes
892;no
892;yes
892;yes
892;no
892;no
892;no
892;yes
892;no
892;yes
892;yes
892;yes
892;yes
892;no
892;no
892;yes
892;yes
892;yes
892;yes
892;yes
892;no
892;no
892;no
892;no
892;yes
892;yes
892;yes
892;yes
893;no
893;yes
893;no
893;yes
893;yes
893;no
893;yes
893;yes
893;yes
893;yes
893;yes
893;yes
893;no
893;yes
893;yes
893;no
893;no
893;yes
893;yes
893;no
893;yes
893;yes
893;yes
893;no
893;yes
893;yes
893;yes
893;yes
893;no
893;no
894;no
894;no
894;no
894;no
894;no
894;yes
894;yes
894;yes
894;yes
894;no
894;no
894;no
894;yes
894;yes
894;yes
894;no
894;yes
894;no
894;no
894;yes
894;yes
894;yes
894;yes
894;yes
894;yes
894;yes
894;yes
894;yes
894;yes
894;no
895;yes
895;no
895;yes
895;yes
895;yes
895;no
895;yes
895;no
895;no
895;yes
895;yes
895;yes
895;yes
895;no
895;no
895;yes
895;no
895;yes
895;no
895;no
895;no
895;no
895;no
895;yes
895;yes
895;yes
895;no
895;yes
895;yes
895;yes
896;no
896;no
896;no
896;yes
896;no
896;no
896;yes
896;yes
896;yes
896;no
896;yes
896;yes
896;yes
896;no
896;yes
896;yes
896;yes
896;no
896;yes
896;yes
896;no
896;yes
896;yes
896;yes
896;no
896;yes
896;no
896;no
896;yes
896;yes
897;yes
897;yes
897;no
897;yes
897;yes
897;yes
897;yes
897;yes
897;yes
897;no
897;yes
897;no
897;yes
897;yes
897;no
897;no
897;no
897;no
897;no
897;yes
897;yes
897;no
897;yes
897;yes
897;no
897;yes
897;no
897;no
897;yes
897;no
898;no
898;yes
898;no
898;yes
898;yes
898;yes
898;yes
898;yes
898;yes
898;no
898;no
898;yes
898;yes
898;yes
898;yes
898;no
898;yes
898;yes
898;yes
898;no
898;yes
898;yes
898;yes
898;no
898;yes
898;no
898;no
898;no
898;yes
898;yes
899;no
899;yes
899;yes
899;yes
899;no
899;yes
899;no
899;yes
899;no
899;yes
899;no
899;no
899;yes
899;yes
899;yes
899;no
899;yes
899;no
899;yes
899;yes
899;yes
899;yes
899;yes
899;yes
899;no
899;no
899;no
899;no
899;yes
899;yes
900;yes
900;yes
900;yes
900;yes
900;yes
900;yes
900;yes
900;yes
900;no
900;no
900;yes
900;no
900;no
900;no
900;yes
900;no
900;no
900;yes
900;yes
900;yes
900;no
900;yes
900;no
900;yes
900;yes
900;no
900;yes
900;yes
900;yes
900;yes
901;no
901;yes
901;no
901;no
901;yes
901;no
901;no
901;yes
901;yes
901;yes
901;no
901;no
901;no
901;yes
901;no
901;yes
901;yes
901;no
901;yes
901;yes
901;yes
901;no
901;no
901;yes
901;yes
901;yes
901;no
901;yes
901;yes
901;yes
902;yes
902;yes
902;no
902;yes
902;yes
902;yes
902;no
902;yes
902;yes
902;no
902;yes
902;no
902;yes
902;yes
902;no
902;yes
902;no
902;yes
902;yes
902;yes
902;yes
902;no
902;yes
902;yes
902;yes
902;yes
902;yes
902;yes
902;yes
902;yes
903;yes
903;no
903;no
903;yes
903;yes
903;yes
903;no
903;no
903;yes
903;no
903;no
903;yes
903;no
903;no
903;yes
903;yes
903;yes
903;no
903;no
903;yes
903;yes
903;yes
903;no
903;no
903;no
903;yes
903;no
903;no
903;no
903;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;no
904;no
904;no
904;no
904;yes
904;no
904;yes
904;no
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;yes
904;no
904;yes
904;no
904;no
905;no
905;no
905;no
905;yes
905;yes
905;yes
905;yes
905;yes
905;no
905;no
905;no
905;no
905;no
905;no
905;no
905;no
905;yes
905;yes
905;no
905;yes
905;no
905;no
905;yes
905;no
905;yes
905;no
905;no
905;yes
905;no
905;no
906;yes
906;no
906;no
906;no
906;yes
906;no
906;yes
906;no
906;yes
906;yes
906;yes
906;yes
906;no
906;no
906;yes
906;yes
906;yes
906;yes
906;no
906;yes
906;no
906;no
906;yes
906;yes
906;no
906;no
906;no
906;yes
906;no
906;yes
907;yes
907;no
907;no
907;yes
907;no
907;yes
907;no
907;no
907;yes
907;yes
907;yes
907;no
907;yes
907;no
907;no
907;yes
907;no
907;no
907;yes
907;no
907;yes
907;yes
907;yes
907;yes
907;no
907;yes
907;yes
907;yes
907;yes
907;no
908;no
908;yes
908;yes
908;yes
908;yes
908;yes
908;yes
908;yes
908;no
908;no
908;no
908;yes
908;yes
908;yes
908;no
908;no
908;yes
908;no
908;yes
908;yes
908;yes
908;yes
908;yes
908;no
908;yes
908;yes
908;yes
908;no
908;yes
908;no
909;yes
909;yes
909;yes
909;yes
909;yes
909;yes
909;no
909;yes
909;yes
909;yes
909;yes
909;no
909;yes
909;no
909;yes
909;yes
909;yes
909;no
909;no
909;yes
909;yes
909;no
909;yes
909;yes
909;no
909;yes
909;yes
909;no
909;no
909;yes
910;yes
910;yes
910;yes
910;yes
910;no
910;yes
910;no
910;yes
910;yes
910;yes
910;yes
910;yes
910;no
910;yes
910;no
910;yes
910;no
910;yes
910;no
910;yes
910;no
910;yes
910;yes
910;no
910;yes
910;no
910;no
910;yes
910;yes
910;yes
911;no
911;yes
911;no
911;yes
911;yes
911;no
911;yes
911;yes
911;no
911;no
911;yes
911;no
911;no
911;no
911;yes
911;no
911;no
911;yes
911;no
911;yes
911;yes
911;no
911;no
911;yes
911;no
911;yes
911;no
911;yes
911;no
911;no
912;yes
912;yes
912;yes
912;yes
912;no
912;no
912;yes
912;no
912;yes
912;yes
912;yes
912;no
912;yes
912;yes
912;yes
912;no
912;yes
912;yes
912;yes
912;yes
912;yes
912;no
912;yes
912;no
912;yes
912;no
912;yes
912;no
912;yes
912;yes
913;yes
913;no
913;no
913;yes
913;no
913;no
913;yes
913;yes
913;yes
913;yes
913;yes
913;no
913;yes
913;yes
913;yes
913;yes
913;no
913;yes
913;yes
913;yes
913;no
913;no
913;yes
913;no
913;no
913;no
913;yes
913;yes
913;yes
913;no
914;yes
914;no
914;no
914;yes
914;no
914;no
914;no
914;yes
914;no
914;yes
914;no
914;yes
914;yes
914;no
914;yes
914;no
914;yes
914;yes
914;yes
914;no
914;yes
914;yes
914;no
914;yes
914;yes
914;yes
914;yes
914;yes
914;no
914;yes
915;yes
915;yes
915;no
915;yes
915;no
915;no
915;no
915;no
915;yes
915;yes
915;yes
915;yes
915;yes
915;no
915;no
915;yes
915;no
915;yes
915;yes
915;no
915;yes
915;yes
915;no
915;no
915;yes
915;yes
915;yes
915;no
915;no
915;yes
916;no
916;no
916;no
916;no
916;yes
916;yes
916;no
916;no
916;yes
916;yes
916;yes
916;no
916;yes
916;no
916;no
916;no
916;yes
916;yes
916;no
916;no
916;no
916;no
916;yes
916;no
916;no
916;yes
916;yes
916;yes
916;no
916;yes
917;no
917;yes
917;yes
917;yes
917;yes
917;yes
917;no
917;no
917;yes
917;yes
917;yes
917;yes
917;yes
917;no
917;yes
917;yes
917;no
917;yes
917;yes
917;yes
917;no
917;yes
917;no
917;yes
917;yes
917;no
917;yes
917;yes
917;yes
917;yes
918;yes
918;yes
918;no
918;yes
918;yes
918;no
918;no
918;no
918;yes
918;no
918;no
918;yes
918;yes
918;yes
918;yes
918;yes
918;no
918;no
918;yes
918;yes
918;yes
918;yes
918;yes
918;no
918;no
918;yes
918;yes
918;yes
918;no
918;no
919;yes
919;no
919;yes
919;yes
919;yes
919;yes
919;yes
919;yes
919;yes
919;no
919;yes
919;yes
919;no
919;no
919;yes
919;yes
919;yes
919;no
919;no
919;yes
919;yes
919;yes
919;yes
919;yes
919;no
919;yes
919;yes
919;yes
919;no
919;yes
920;yes
920;no
920;yes
920;yes
920;no
920;no
920;no
920;yes
920;yes
920;yes
920;no
920;yes
920;yes
920;yes
920;no
920;no
920;yes
920;yes
920;no
920;yes
920;no
920;no
920;yes
920;no
920;no
920;no
920;yes
920;yes
920;yes
920;yes
921;yes
921;yes
921;yes
921;yes
921;yes
921;no
921;yes
921;no
921;yes
921;no
921;yes
921;no
921;yes
921;yes
921;no
921;yes
921;yes
921;no
921;no
921;no
921;yes
921;no
921;yes
921;yes
921;yes
921;no
921;yes
921;no
921;yes
921;yes
922;yes
922;yes
922;yes
922;no
922;no
922;yes
922;no
922;yes
922;no
922;yes
922;no
922;yes
922;yes
922;yes
922;yes
922;no
922;yes
922;yes
922;yes
922;yes
922;no
922;no
922;no
922;yes
922;yes
922;yes
922;yes
922;yes
922;yes
922;yes
923;no
923;no
923;yes
923;yes
923;no
923;no
923;yes
923;yes
923;yes
923;no
923;yes
923;no
923;yes
923;yes
923;no
923;yes
923;yes
923;no
923;yes
923;no
923;yes
923;no
923;yes
923;yes
923;no
923;yes
923;yes
923;no
923;no
923;yes
924;yes
924;no
924;yes
924;no
924;yes
924;no
924;no
924;no
924;no
924;no
924;yes
924;no
924;no
924;yes
924;yes
924;yes
924;yes
924;yes
924;no
924;yes
924;no
924;yes
924;yes
924;yes
924;yes
924;no
924;no
924;yes
924;no
924;yes
925;yes
925;yes
925;yes
925;yes
925;no
925;yes
925;yes
925;yes
925;no
925;yes
925;yes
925;yes
925;yes
925;no
925;no
925;yes
925;yes
925;yes
925;no
925;no
925;yes
925;yes
925;yes
925;yes
925;yes
925;no
925;no
925;yes
925;yes
925;no
926;yes
926;yes
926;no
926;yes
926;yes
926;no
926;no
926;no
926;yes
926;no
926;yes
926;yes
926;yes
926;yes
926;yes
926;yes
926;yes
926;no
926;yes
926;yes
926;yes
926;yes
926;yes
926;yes
926;yes
926;yes
926;no
926;yes
926;yes
926;no
927;yes
927;no
927;yes
927;yes
927;yes
927;no
927;yes
927;no
927;yes
927;yes
927;yes
927;no
927;yes
927;yes
927;no
927;yes
927;no
927;yes
927;yes
927;yes
927;no
927;yes
927;no
927;yes
927;yes
927;no
927;yes
927;no
927;yes
927;no
928;yes
928;no
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;no
928;yes
928;yes
928;yes
928;no
928;no
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;yes
928;no
928;yes
928;no
929;yes
929;no
929;yes
929;no
929;yes
929;yes
929;yes
929;no
929;yes
929;no
929;no
929;yes
929;yes
929;no
929;no
929;yes
929;yes
929;yes
929;no
929;yes
929;no
929;no
929;no
929;no
929;yes
929;no
929;no
929;yes
929;no
929;yes
930;yes
930;no
930;no
930;yes
930;no
930;yes
930;yes
930;yes
930;yes
930;yes
930;yes
930;yes
930;yes
930;yes
930;no
930;yes
930;yes
930;yes
930;no
930;yes
930;no
930;no
930;yes
930;yes
930;no
930;no
930;no
930;yes
930;yes
930;yes
931;yes
931;no
931;yes
931;no
931;no
931;no
931;yes
931;yes
931;no
931;no
931;yes
931;yes
931;no
931;yes
931;yes
931;yes
931;no
931;no
931;no
931;yes
931;yes
931;no
931;no
931;yes
931;no
931;yes
931;no
931;yes
931;yes
931;yes
932;yes
932;yes
932;no
932;yes
932;no
932;no
932;no
932;yes
932;yes
932;yes
932;yes
932;yes
932;no
932;yes
932;yes
932;no
932;yes
932;yes
932;yes
932;yes
932;no
932;no
932;yes
932;no
932;yes
932;no
932;yes
932;yes
932;yes
932;yes
933;yes
933;yes
933;yes
933;yes
933;no
933;yes
933;yes
933;no
933;no
933;yes
933;no
933;yes
933;no
933;no
933;no
933;yes
933;no
933;yes
933;yes
933;yes
933;yes
933;no
933;no
933;no
933;yes
933;yes
933;no
933;no
933;yes
933;yes
934;no
934;yes
934;no
934;no
934;yes
934;yes
934;no
934;no
934;no
934;yes
934;yes
934;yes
934;yes
934;yes
934;no
934;yes
934;no
934;yes
934;yes
934;yes
934;yes
934;no
934;no
934;yes
934;yes
934;no
934;yes
934;no
934;yes
934;no
935;yes
935;no
935;no
935;yes
935;no
935;yes
935;yes
935;yes
935;no
935;yes
935;no
935;yes
935;yes
935;yes
935;no
935;yes
935;no
935;yes
935;no
935;yes
935;yes
935;no
935;yes
935;yes
935;yes
935;yes
935;yes
935;yes
935;yes
935;no
936;yes
936;yes
936;yes
936;no
936;yes
936;yes
936;yes
936;no
936;yes
936;yes
936;no
936;no
936;yes
936;yes
936;yes
936;no
936;yes
936;no
936;no
936;yes
936;yes
936;no
936;no
936;no
936;no
936;no
936;yes
936;yes
936;yes
936;no
937;no
937;yes
937;yes
937;yes
937;yes
937;no
937;yes
937;no
937;no
937;no
937;no
937;yes
937;yes
937;yes
937;no
937;yes
937;yes
937;no
937;yes
937;no
937;yes
937;yes
937;yes
937;yes
937;no
937;yes
937;no
937;no
937;yes
937;no
938;yes
938;yes
938;yes
938;no
938;no
938;yes
938;yes
938;yes
938;yes
938;no
938;no
938;yes
938;no
938;yes
938;yes
938;no
938;yes
938;yes
938;yes
938;yes
938;no
938;yes
938;yes
938;no
938;yes
938;yes
938;yes
938;no
938;no
938;no
939;yes
939;yes
939;yes
939;no
939;no
939;yes
939;yes
939;no
939;yes
939;yes
939;no
939;yes
939;no
939;yes
939;yes
939;yes
939;no
939;yes
939;no
939;yes
939;no
939;no
939;yes
939;no
939;yes
939;yes
939;yes
939;no
939;no
939;yes
940;yes
940;no
940;no
940;no
940;yes
940;yes
940;no
940;yes
940;yes
940;no
940;yes
940;no
940;yes
940;no
940;no
940;no
940;no
940;yes
940;yes
940;no
940;yes
940;yes
940;no
940;no
940;yes
940;yes
940;no
940;no
940;no
940;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;no
941;yes
941;no
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;yes
941;no
941;no
941;yes
941;yes
941;yes
941;no
941;no
941;no
941;no
942;yes
942;no
942;no
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;yes
942;no
942;yes
942;yes
942;no
942;no
942;no
942;no
942;no
942;yes
942;yes
942;yes
942;yes
942;no
942;yes
942;no
942;yes
943;no
943;yes
943;yes
943;yes
943;yes
943;yes
943;yes
943;no
943;yes
943;no
943;no
943;yes
943;yes
943;yes
943;yes
943;yes
943;no
943;no
943;yes
943;yes
943;no
943;no
943;yes
943;yes
943;yes
943;no
943;no
943;yes
943;yes
943;yes
944;no
944;yes
944;yes
944;no
944;yes
944;yes
944;yes
944;no
944;yes
944;no
944;no
944;no
944;no
944;no
944;no
944;no
944;yes
944;yes
944;no
944;no
944;yes
944;yes
944;no
944;no
944;yes
944;yes
944;yes
944;yes
944;yes
944;yes
945;yes
945;no
945;yes
945;yes
945;no
945;yes
945;no
945;yes
945;yes
945;no
945;no
945;yes
945;yes
945;no
945;yes
945;yes
945;yes
945;yes
945;no
945;yes
945;no
945;yes
945;yes
945;no
945;yes
945;no
945;yes
945;yes
945;yes
945;yes
946;no
946;yes
946;yes
946;yes
946;yes
946;no
946;yes
946;no
946;yes
946;no
946;no
946;yes
946;no
946;yes
946;yes
946;yes
946;yes
946;no
946;yes
946;yes
946;no
946;yes
946;no
946;no
946;no
946;yes
946;yes
946;no
946;yes
946;no
947;yes
947;no
947;yes
947;no
947;no
947;yes
947;yes
947;yes
947;yes
947;no
947;yes
947;yes
947;yes
947;yes
947;yes
947;yes
947;yes
947;no
947;no
947;yes
947;yes
947;no
947;yes
947;yes
947;no
947;yes
947;no
947;yes
947;no
947;no
948;yes
948;yes
948;yes
948;yes
948;no
948;yes
948;yes
948;no
948;yes
948;no
948;no
948;yes
948;no
948;no
948;no
948;yes
948;no
948;no
948;yes
948;no
948;no
948;no
948;yes
948;yes
948;no
948;no
948;yes
948;yes
948;yes
948;no
949;no
949;yes
949;yes
949;yes
949;no
949;no
949;yes
949;yes
949;no
949;no
949;yes
949;yes
949;yes
949;no
949;no
949;yes
949;yes
949;yes
949;yes
949;yes
949;no
949;yes
949;no
949;yes
949;yes
949;no
949;no
949;no
949;yes
949;yes
950;no
950;no
950;no
950;yes
950;yes
950;no
950;no
950;yes
950;yes
950;yes
950;yes
950;yes
950;yes
950;yes
950;yes
950;no
950;no
950;no
950;no
950;yes
950;yes
950;yes
950;yes
950;yes
950;yes
950;no
950;yes
950;yes
950;no
950;yes
951;no
951;yes
951;yes
951;no
951;no
951;yes
951;no
951;yes
951;yes
951;no
951;yes
951;yes
951;no
951;yes
951;yes
951;no
951;yes
951;yes
951;no
951;yes
951;yes
951;yes
951;yes
951;yes
951;yes
951;yes
951;yes
951;no
951;yes
951;yes
952;yes
952;no
952;yes
952;no
952;no
952;no
952;yes
952;yes
952;no
952;yes
952;no
952;no
952;no
952;yes
952;no
952;no
952;yes
952;no
952;no
952;yes
952;yes
952;yes
952;no
952;yes
952;no
952;no
952;yes
952;no
952;yes
952;no
953;no
953;yes
953;yes
953;yes
953;no
953;no
953;no
953;yes
953;yes
953;no
953;yes
953;no
953;yes
953;yes
953;yes
953;yes
953;yes
953;yes
953;no
953;no
953;no
953;yes
953;yes
953;no
953;yes
953;yes
953;yes
953;no
953;no
953;no
954;yes
954;no
954;yes
954;yes
954;yes
954;yes
954;yes
954;yes
954;yes
954;no
954;no
954;yes
954;yes
954;yes
954;yes
954;yes
954;yes
954;yes
954;no
954;yes
954;no
954;no
954;no
954;yes
954;yes
954;no
954;no
954;yes
954;no
954;yes
955;yes
955;no
955;yes
955;yes
955;yes
955;yes
955;no
955;yes
955;yes
955;yes
955;yes
955;no
955;no
955;no
955;yes
955;no
955;yes
955;no
955;yes
955;no
955;yes
955;yes
955;yes
955;no
955;no
955;yes
955;no
955;yes
955;yes
955;yes
956;yes
956;no
956;yes
956;yes
956;yes
956;no
956;no
956;no
956;yes
956;yes
956;no
956;yes
956;yes
956;yes
956;yes
956;yes
956;no
956;yes
956;no
956;yes
956;no
956;no
956;no
956;no
956;yes
956;yes
956;no
956;yes
956;no
956;no
957;no
957;yes
957;yes
957;yes
957;no
957;no
957;no
957;no
957;yes
957;no
957;yes
957;yes
957;yes
957;yes
957;no
957;no
957;yes
957;yes
957;no
957;yes
957;yes
957;yes
957;yes
957;yes
957;yes
957;yes
957;yes
957;no
957;no
957;no
958;yes
958;no
958;yes
958;no
958;no
958;yes
958;yes
958;no
958;no
958;yes
958;yes
958;yes
958;yes
958;no
958;yes
958;yes
958;no
958;no
958;yes
958;no
958;no
958;yes
958;no
958;yes
958;yes
958;no
958;yes
958;no
958;yes
958;no
959;no
959;no
959;no
959;yes
959;yes
959;no
959;yes
959;yes
959;yes
959;no
959;yes
959;yes
959;yes
959;yes
959;yes
959;yes
959;no
959;yes
959;yes
959;yes
959;yes
959;no
959;yes
959;yes
959;yes
959;no
959;no
959;yes
959;no
959;no
960;no
960;yes
960;yes
960;yes
960;yes
960;yes
960;no
960;no
960;no
960;no
960;yes
960;yes
960;yes
960;yes
960;yes
960;yes
960;no
960;no
960;no
960;no
960;yes
960;yes
960;yes
960;no
960;no
960;yes
960;no
960;yes
960;yes
960;yes
961;yes
961;yes
961;yes
961;yes
961;yes
961;yes
961;no
961;no
961;no
961;yes
961;yes
961;yes
961;yes
961;yes
961;no
961;no
961;yes
961;yes
961;no
961;no
961;yes
961;yes
961;yes
961;yes
961;yes
961;no
961;yes
961;yes
961;yes
961;yes
962;no
962;no
962;yes
962;yes
962;yes
962;yes
962;yes
962;no
962;no
962;no
962;no
962;yes
962;no
962;no
962;yes
962;no
962;yes
962;no
962;no
962;yes
962;yes
962;yes
962;no
962;no
962;yes
962;yes
962;yes
962;no
962;yes
962;yes
963;yes
963;yes
963;yes
963;no
963;yes
963;yes
963;yes
963;yes
963;yes
963;no
963;no
963;yes
963;yes
963;yes
963;yes
963;yes
963;no
963;yes
963;yes
963;yes
963;yes
963;yes
963;no
963;yes
963;yes
963;yes
963;yes
963;no
963;yes
963;no
964;yes
964;no
964;yes
964;no
964;yes
964;no
964;no
964;yes
964;no
964;no
964;no
964;yes
964;yes
964;yes
964;yes
964;no
964;yes
964;yes
964;yes
964;yes
964;no
964;no
964;no
964;yes
964;yes
964;yes
964;yes
964;no
964;yes
964;yes
965;no
965;yes
965;yes
965;no
965;yes
965;yes
965;yes
965;no
965;no
965;no
965;yes
965;yes
965;no
965;yes
965;yes
965;no
965;yes
965;no
965;no
965;no
965;no
965;no
965;yes
965;yes
965;yes
965;yes
965;yes
965;yes
965;no
965;no
966;no
966;no
966;yes
966;no
966;no
966;yes
966;yes
966;yes
966;yes
966;yes
966;yes
966;yes
966;yes
966;yes
966;yes
966;no
966;yes
966;yes
966;yes
966;yes
966;yes
966;no
966;yes
966;no
966;yes
966;no
966;yes
966;yes
966;yes
966;no
967;yes
967;yes
967;yes
967;yes
967;no
967;yes
967;no
967;no
967;yes
967;yes
967;no
967;yes
967;yes
967;no
967;yes
967;no
967;yes
967;yes
967;no
967;yes
967;no
967;yes
967;yes
967;yes
967;yes
967;no
967;yes
967;no
967;yes
967;yes
968;no
968;yes
968;yes
968;no
968;yes
968;no
968;yes
968;yes
968;yes
968;no
968;yes
968;yes
968;no
968;yes
968;yes
968;no
968;no
968;yes
968;yes
968;no
968;yes
968;yes
968;yes
968;no
968;yes
968;yes
968;no
968;no
968;yes
968;yes
969;yes
969;no
969;yes
969;no
969;no
969;yes
969;no
969;yes
969;no
969;no
969;no
969;yes
969;no
969;yes
969;no
969;no
969;no
969;yes
969;yes
969;no
969;yes
969;yes
969;yes
969;yes
969;yes
969;yes
969;no
969;yes
969;no
969;yes
970;no
