id;country;managed_by;fulfill_via;vendor_inco_term;shipment_mode;late_delivery;late;product_group;sub_classification;vendor;item_description;molecule_test_type;brand;dosage;dosage_form;unit_of_measure_per_pack;line_item_quantity;line_item_value;pack_price;unit_price;manufacturing_site;first_line_designation;weight_kilograms;freight_cost_usd;line_item_insurance_usd
33296;Uganda;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Adult;ASPEN PHARMACARE;Darunavir 300mg [Prezista], tablets, 120 Tabs;Darunavir;Prezista;300mg;Tablet;120;95;8780,85;92,43;0,77;Aspen-OSD, Port Elizabeth, SA;Yes;14;171,00;14,49
985;Tanzania;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;524;21536,40;41,10;0,14;ABBVIE (Abbott) Logis. UK;Yes;644;6668,61;42,21
67321;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Didanosine 200mg, chewable/dispersible tablets, 60 Tabs;Didanosine;Generic;200mg;Chewable/dispersible tablet;60;712;10680,00;15,00;0,25;Aurobindo Unit III, India;Yes;147;1836,81;23,03
56520;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;30;600,00;20,00;0,80;Standard Diagnostics, Korea;Yes;430;4500,71;0,99
25760;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;1247;3167,38;2,54;0,04;Strides, Bangalore, India.;Yes;71;4035,45;6,83
37612;Zimbabwe;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;41840;248529,60;5,94;0,10;ABBVIE Ludwigshafen Germany;Yes;4528;25189,51;255,49
73056;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;BIO-RAD LABORATORIES (FRANCE);HIV, Multispot HIV-1/HIV-2 Rapid Test Kit, 50 Tests;HIV, Multispot HIV-1/HIV-2 Rapid Test Kit;Multispot;N/A;Test kit;50;80;99402,40;1242,53;24,85;Bio-Rad Laboratories;Yes;111;1368,78;102,19
65716;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;5500;77550,00;14,10;0,47;Mylan (formerly Matrix) Nashik;Yes;647;4877,34;108,73
20969;Rwanda;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;4156;101822,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;2771;36502,80;104,67
42848;Tanzania;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;405;3122,55;7,71;0,13;ABBVIE Ludwigshafen Germany;Yes;75;1262,36;5,15
52093;Rwanda;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Zidovudine 150/300mg, tablets, 60 Tabs;Lamivudine/Zidovudine;Generic;150/300mg;Tablet - FDC;60;21080;189720,00;9,00;0,15;Mylan (formerly Matrix) Nashik;Yes;1716;17074,80;371,85
25982;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;16;320,00;20,00;0,80;Standard Diagnostics, Korea;Yes;139;1629,85;0,69
38611;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;33696;279339,84;8,29;0,14;Hetero, Jadcherla, unit 5, IN;Yes;4262;27262,44;287,16
64369;Zimbabwe;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;9253;54962,82;5,94;0,10;ABBVIE Ludwigshafen Germany;Yes;1065;11368,84;56,50
36203;Nigeria;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2996;266644,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1426;33279,83;373,83
719;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ACT;ACT;IDA FOUNDATION;Artesunate+Amodiaquine 50+153mg, tablets, co-blister 6+6 Tabs;Artesunate+Amodiaquine;Generic;50+153mg;Tablet - FDC + co-blister;12;25000;9750,00;0,39;0,03;Ipca Dadra/Nagar Haveli IN;Yes;1708;12830,91;19,11
52795;Zambia;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Emtricitabine/Tenofovir Disoproxil Fumarate 200/300mg, tablets, 30 Tabs;Emtricitabine/Tenofovir Disoproxil Fumarate;Generic;200/300mg;Tablet - FDC;30;100000;735000,00;7,35;0,24;Aurobindo Unit III, India;Yes;9389;51294,87;1030,47
54828;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Tenofovir Disoproxil Fumarate 300/300mg, tablets, 30 Tabs;Lamivudine/Tenofovir Disoproxil Fumarate;Generic;300/300mg;Tablet - FDC;30;131704;683543,76;5,19;0,17;Mylan (formerly Matrix) Nashik;Yes;10818;119695,66;958,33
6933;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;8153;220131,00;27,00;1,35;Chembio Diagnostics Sys. Inc.;Yes;2707;13535,55;352,21
24358;Tanzania;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 100/25mg [Aluvia], tablets, 60 Tabs;Lopinavir/Ritonavir;Generic;100/25mg;Tablet;60;5273;31321,62;5,94;0,10;ABBVIE Ludwigshafen Germany;Yes;668;4835,39;32,20
34267;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;5486;438880,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;2224;21346,47;451,17
5818;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Capillus HIV Kit, 100 Tests;HIV 1/2, Capillus HIV Kit;Capillus;N/A;Test kit;100;84;11676,00;139,00;1,39;Trinity Biotech, Plc;Yes;54;871,71;18,68
5551;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Capillus HIV Kit, 100 Tests;HIV 1/2, Capillus HIV Kit;Capillus;N/A;Test kit;100;2;278,00;139,00;1,39;Trinity Biotech, Plc;Yes;1;897,52;0,44
67142;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;10280;371724,80;36,16;0,30;ABBVIE Ludwigshafen Germany;Yes;2573;13562,35;613,35
23787;Botswana;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;5;160,00;32,00;1,60;Trinity Biotech, Plc;Yes;3;603,53;0,31
55706;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;STRIDES ARCOLAB LIMITED;Lamivudine/Stavudine 150/30mg, tablets, 60 Tabs;Lamivudine/Stavudine;Generic;150/30mg;Tablet - FDC;60;384;1121,28;2,92;0,05;Strides, Bangalore, India.;Yes;20;950,05;1,57
19958;Kenya;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;1;89,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;985;11034,01;0,12
41838;Uganda;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;61290;143418,60;2,34;0,04;Hetero Unit III Hyderabad IN;Yes;3528;16938,13;201,07
64087;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;ACT;ACT;NOVARTIS PHARMA SERVICES AG;Artemether/Lumefantrine 20/120mg [Coartem], scored tablets, Blister 30 x 24 Tabs;Artemether/Lumefantrine;Coartem;20/120mg;Tablet - FDC + blister;720;2500;132000,00;52,80;0,07;Novartis Pharma Suffern, USA;Yes;1746;11216,78;185,06
43140;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Nevirapine 200mg, tablets, 60 Tabs;Nevirapine;Generic;200mg;Tablet;60;96200;209716,00;2,18;0,04;Hetero Unit III Hyderabad IN;Yes;6320;33343,63;215,59
56550;Tanzania;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Ritonavir 100mg [Norvir], capsules, cool, 4 x 84 Caps;Ritonavir;Norvir;100mg;Capsule;336;645;24742,20;38,36;0,11;ABBVIE (Abbott) Logis. UK;Yes;1210;7015,04;48,49
22116;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;CHEMBIO DIAGNOSTIC SYSTEMS, INC.;HIV 1/2, Stat-Pak HIV, Kit, 20 Tests;HIV 1/2, Stat-Pak HIV, Kit;Stat-Pak;N/A;Test kit;20;3401;98629,00;29,00;1,45;Chembio Diagnostics Sys. Inc.;Yes;972;6418,11;138,28
38796;Mozambique;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2938;235040,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1329;13394,09;290,74
72263;South Africa;PMO - US;Direct Drop;DDP;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;56970;266049,90;4,67;0,16;Aurobindo Unit III, India;Yes;4822;5886,90;573,60
41092;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Abacavir/Lamivudine 60/30mg, tablets, 60 Tabs;Abacavir/Lamivudine;Generic;60/30mg;Tablet - FDC;60;7228;33248,80;4,60;0,08;Aurobindo Unit III, India;Yes;338;3845,67;46,61
51233;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;9400;16920,00;1,80;0,03;Hetero Unit III Hyderabad IN;Yes;1030;1593,67;19,91
72281;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;150;10500,00;70,00;0,70;Inverness Japan;Yes;37;2541,80;20,58
46464;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2746;219680,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1312;27254,17;362,47
52034;Haiti;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;350;8575,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;240;2933,25;10,61
57701;South Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;694;61766,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;285;4350,03;63,50
21217;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Lamivudine/Nevirapine/Zidovudine 30/50/60mg, dispersible tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;30/50/60mg;Chewable/dispersible tablet - FDC;60;36000;129600,00;3,60;0,06;Mylan (formerly Matrix) Nashik;Yes;2205;9815,52;133,23
6724;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Didanosine 100mg, chewable/dispersible tablets, 60 Tabs;Didanosine;Generic;100mg;Chewable/dispersible tablet;60;1200;9300,00;7,75;0,13;Aurobindo Unit III, India;Yes;249;3719,91;14,88
50876;Rwanda;PMO - US;Direct Drop;EXW;Ocean;0;No;ARV;Adult;HETERO LABS LIMITED;Lamivudine/Nevirapine/Stavudine 150/200/30mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Stavudine;Generic;150/200/30mg;Tablet - FDC;60;63410;278369,90;4,39;0,07;Hetero Unit III Hyderabad IN;Yes;6589;17075,43;390,27
9749;Vietnam;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;1480;121656,00;82,20;0,68;ABBVIE Ludwigshafen Germany;Yes;370;2652,33;194,65
80299;Namibia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;150;11655,00;77,70;0,78;Inverness Japan;Yes;35;840,46;16,34
71111;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;3500;271950,00;77,70;0,78;Alere Medical Co., Ltd.;Yes;795;11855,59;336,40
66762;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3000;240000,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1428;28142,92;336,48
62942;Mozambique;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;Hoffmann-La Roche ltd Basel;Saquinavir 200mg [Invirase], capsules, 270 Caps;Saquinavir;Invirase;200mg;Capsule;270;392;37017,53;94,43;0,35;Roche Basel;Yes;202;2191,21;72,55
54829;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;CIPLA LIMITED;Zidovudine 300mg, tablets, 60 Tabs;Zidovudine;Generic;300mg;Tablet;60;1475;9735,00;6,60;0,11;Cipla, Goa, India;Yes;96;678,83;13,65
33868;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;70331;467701,15;6,65;0,22;Aurobindo Unit III, India;Yes;6564;12396,57;771,71
50754;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;CIPLA LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;112595;728489,65;6,47;0,22;Cipla, Goa, India;Yes;7991;9972,68;1202,01
34226;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;350;28000,00;80,00;0,80;Inverness Japan;Yes;104;2023,76;60,37
63273;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2744;219520,00;80,00;0,80;Alere Medical Co., Ltd.;Yes;1186;22067,21;307,77
65450;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3067;272963,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1228;13325,65;337,66
24653;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;3029;0,00;0,00;0,00;Alere Medical Co., Ltd.;Yes;1255;21384,75;0,00
51871;South Africa;PMO - US;Direct Drop;DDP;Ocean;1;Yes;ARV;Adult;CIPLA LIMITED;Tenofovir Disoproxil Fumarate 300mg, tablets, 30 Tabs;Tenofovir Disoproxil Fumarate;Generic;300mg;Tablet;30;44293;303849,98;6,86;0,23;Cipla, Goa, India;Yes;2951;5567,75;501,35
21279;Congo, DRC;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Pediatric;Aurobindo Pharma Limited;Nevirapine 50mg, dispersible tablets (tablets for oral suspension), 30 Tabs;Nevirapine;Generic;50mg;Chewable/dispersible tablet;30;984;1230,00;1,25;0,04;Aurobindo Unit III, India;Yes;53;938,05;1,52
19512;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES);Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate 600/300/300mg, tablets, 30 Tabs;Efavirenz/Lamivudine/Tenofovir Disoproxil Fumarate;Generic;600/300/300mg;Tablet - FDC;30;5451;76859,10;14,10;0,47;Mylan (formerly Matrix) Nashik;Yes;1675;3401,49;126,82
4804;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;1678;53696,00;32,00;1,60;Trinity Biotech, Plc;Yes;554;4810,99;105,24
62413;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;HETERO LABS LIMITED;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;7245;23546,25;3,25;0,11;Hetero, Jadcherla, unit 5, IN;Yes;622;1226,11;29,13
80699;Nigeria;PMO - US;Direct Drop;EXW;Air;1;Yes;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;2933;261037,00;89,00;0,89;Alere Medical Co., Ltd.;Yes;1271;26859,39;365,97
1941;Nigeria;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test - Ancillary;Orgenics, Ltd;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;HIV, Lancet, Safety, for HIV Test kits, 100 Pcs;Generic;N/A;Test kit - Ancillary;100;6502;65,02;0,01;0,00;Inverness Japan;Yes;1927;24870,05;0,10
78403;Haiti;PMO - US;Direct Drop;CIP;Air;0;No;ARV;Pediatric;MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.);Efavirenz 30mg/ml [Stocrin/Sustiva], oral solution, Bottle, 180 ml;Efavirenz;Stocrin/Sustiva;30mg/ml;Oral solution;180;255;4324,80;16,96;0,09;MSD, Haarlem, NL;Yes;72;290,00;7,14
29913;Congo, DRC;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;362;11584,00;32,00;1,60;Trinity Biotech, Plc;Yes;134;1941,34;14,33
21045;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;2988;73206,00;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;1992;26266,34;90,56
35640;Liberia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine Complete HIV Kit, 100 Tests;HIV 1/2, Determine Complete HIV Kit;Determine;N/A;Test kit;100;520;41600,00;80,00;0,80;Inverness Japan;Yes;252;8678,71;68,64
22079;South Africa;PMO - US;Direct Drop;DDP;Ocean;0;No;ARV;Adult;Aurobindo Pharma Limited;Efavirenz 600mg, tablets, 30 Tabs;Efavirenz;Generic;600mg;Tablet;30;63967;289770,51;4,53;0,15;Aurobindo Unit III, India;Yes;5491;15331,49;624,75
66371;Tanzania;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine/Nevirapine/Zidovudine 150/200/300mg, tablets, 60 Tabs;Lamivudine/Nevirapine/Zidovudine;Generic;150/300/200mg;Tablet - FDC;60;37012;300907,56;8,13;0,14;Aurobindo Unit III, India;Yes;4699;17907,70;372,22
46209;Rwanda;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Orgenics, Ltd;HIV 1/2, Determine HIV Kit, without Lancets, 100 Tests;HIV 1/2, Determine HIV Kit, without Lancets;Determine;N/A;Test kit;100;5084;355880,00;70,00;0,70;Inverness Japan;Yes;1153;46638,41;697,52
65238;Ethiopia;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;SHANGHAI KEHUA BIOENGINEERING CO.,LTD.  (KHB);HIV 1/2, SKB Colloidal Gold, Diagnostic Kit, Antibody, 50 Tests;HIV 1/2, Colloidal Gold, Diagnostic Kit, Antibody;Colloidal Gold;N/A;Test kit;1;7527;184411,50;24,50;24,50;KHB Test Kit Facility, Shanghai China;Yes;5020;78813,53;189,58
24246;Ethiopia;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;700;21574,00;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;1050;4672,77;30,25
4373;Vietnam;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Adult;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 200/50mg [Aluvia], tablets, 120 Tabs;Lopinavir/Ritonavir;Aluvia;200/50mg;Tablet;120;800;65760,00;82,20;0,68;ABBVIE Ludwigshafen Germany;Yes;208;3449,40;105,22
5634;Cªte d'Ivoire;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Standard Diagnostics, Inc.;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included, 25 Tests;HIV 1/2, Bioline 3.0 Kit, Lancets, Capillary pipets, Alcohol swabs included;Bioline;N/A;Test kit;25;659;13180,00;20,00;0,80;Standard Diagnostics, Korea;Yes;206;2358,13;25,83
6768;Guyana;PMO - US;Direct Drop;CIF;N/A;0;No;MRDT;Malaria;ZEPHYR BIOMEDICALS;Malaria Paramax-3 Kit, 25 Tests;Malaria Paramax-3 Kit;Paramax;N/A;Test kit;25;390;14625,00;37,50;1,50;Not Applicable;Yes;145;186,25;23,40
15356;Sudan;PMO - US;Direct Drop;EXW;Air;0;No;HRDT;HIV test;Trinity Biotech, Plc;HIV 1/2, Uni-Gold HIV Kit, 20 Tests;HIV 1/2, Uni-Gold HIV Kit;Uni-Gold;N/A;Test kit;20;35;1120,00;32,00;1,60;Trinity Biotech, Plc;Yes;12;646,81;1,85
81132;Cªte d'Ivoire;PMO - US;Direct Drop;FCA;Air;0;No;ARV;Pediatric;ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV);Lopinavir/Ritonavir 80/20mg/ml [Kaletra], oral solution, cool, Bottle 5 x 60 ml;Lopinavir/Ritonavir;Kaletra;80/20mg/ml;Oral solution;300;320;9862,40;30,82;0,10;ABBVIE (Abbott) Logis. UK;Yes;326;3852,86;12,20
3456;Vietnam;PMO - US;Direct Drop;EXW;Air;0;No;ARV;Adult;Aurobindo Pharma Limited;Lamivudine 150mg, tablets, 60 Tabs;Lamivudine;Generic;150mg;Tablet;60;6156;14774,40;2,40;0,04;Aurobindo Unit III, India;Yes;1044;3854,23;28,96
