id;day;airline;destination;dest_region;dest_size;boarding_area;dept_time;wait_min;cleanliness;safety;satisfaction
3079;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;193,0000000000000;Clean;Somewhat safe;Somewhat satsified
814;Sunday;ALASKA;BALTIMORE;East US;Medium;Gates 50-59;2018-12-31;185,0000000000000;Clean;Very safe;Very satisfied
7;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;NA;Clean;Very safe;Very satisfied
290;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;190,0000000000000;Clean;Very safe;Very satisfied
319;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;59,9999999999999;Clean;Neutral;Very satisfied
377;Friday;ALASKA;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Clean;Very safe;NA
485;Sunday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;101,0000000000000;Clean;Very safe;Very satisfied
765;Thursday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
1761;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;175,0000000000000;Clean;Very safe;Very satisfied
1797;Sunday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;95,0000000000001;Clean;Very safe;Somewhat satsified
1966;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;125,0000000000000;Clean;Somewhat safe;Very satisfied
2143;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;123,0000000000000;Clean;Very safe;Somewhat satsified
2554;Saturday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;93,0000000000000;Clean;Somewhat safe;Very satisfied
2588;Saturday;JETBLUE;LONG BEACH;West US;Small;Gates 1-12;2018-12-31;83,0000000000000;Clean;Very safe;Very satisfied
2976;Wednesday;AMERICAN;CHARLOTTE;East US;Hub;Gates 50-59;2018-12-31;135,0000000000000;Clean;Very safe;Very satisfied
3244;Wednesday;AMERICAN;PHOENIX;West US;Hub;Gates 50-59;2018-12-31;94,9999999999998;Clean;Very safe;Very satisfied
2367;Tuesday;JETBLUE;FT. LAUDERDALE;East US;Large;Gates 1-12;2018-12-31;136,0000000000000;Clean;Neutral;Very satisfied
1899;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;145,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1483;Wednesday;AVIANCA;SAN SALVADOR;Central/South America;Small;Gates 1-12;2018-12-31;155,0000000000000;Clean;Very safe;Very satisfied
1391;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;105,0000000000000;Clean;Very safe;Very satisfied
3042;Tuesday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
1996;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;110,0000000000000;Clean;Very safe;Somewhat satsified
1549;Wednesday;AIR CHINA;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;210,0000000000000;Average;Somewhat safe;Somewhat satsified
2497;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;139,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2620;Tuesday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;NA;Clean;Very safe;Very satisfied
2343;Wednesday;UNITED;AUSTIN;Midwest US;Medium;Gates 70-90;2018-12-31;105,0000000000000;Somewhat clean;Very safe;Very satisfied
2645;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
2551;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;135,0000000000000;Average;Very safe;Neutral
1249;Thursday;UNITED INTL;TOKYO-NARITA;Asia;Hub;Gates 91-102;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
260;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;105,0000000000000;Clean;Very safe;Somewhat satsified
2906;Friday;TURKISH AIRLINES;ISTANBUL;Middle East;Hub;Gates 91-102;2018-12-31;315,0000000000000;Clean;Very safe;Very satisfied
3260;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Clean;Very safe;Very satisfied
1850;Wednesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;140,0000000000000;Clean;Very safe;Very satisfied
3115;Tuesday;UNITED;SPOKANE;West US;Small;Gates 70-90;2018-12-31;157,0000000000000;Clean;Very safe;Somewhat satsified
2907;Thursday;DELTA;SEATTLE;West US;Hub;Gates 40-48;2018-12-31;90,0000000000000;Clean;Very safe;Somewhat satsified
1704;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;330,0000000000000;Somewhat clean;Neutral;Somewhat satsified
1769;Thursday;AMERICAN;CHICAGO-O'HARE;Midwest US;Hub;Gates 50-59;2018-12-31;95,0000000000000;Somewhat clean;Very safe;Somewhat satsified
796;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
249;Thursday;UNITED;NASHVILLE;Midwest US;Medium;Gates 70-90;2018-12-31;130,0000000000000;Clean;Very safe;Somewhat satsified
282;Thursday;UNITED;BALTIMORE;East US;Medium;Gates 70-90;2018-12-31;224,0000000000000;Clean;Very safe;Somewhat satsified
2334;Tuesday;DELTA;MINNEAPOLIS-ST. PAUL;Midwest US;Hub;Gates 40-48;2018-12-31;155,0000000000000;Clean;Very safe;Very satisfied
1386;Tuesday;UNITED INTL;SHANGHAI;Asia;Hub;Gates 91-102;2018-12-31;265,0000000000000;Clean;Very safe;Very satisfied
3285;Wednesday;SOUTHWEST;DENVER;West US;Hub;Gates 20-39;2018-12-31;65,0000000000000;Clean;Neutral;Very satisfied
2073;Thursday;AMERICAN;PHILADELPHIA;East US;Large;Gates 50-59;2018-12-31;222,0000000000000;NA;NA;NA
2728;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1766;Thursday;AMERICAN;CHICAGO-O'HARE;Midwest US;Hub;Gates 50-59;2018-12-31;145,0000000000000;Clean;Very safe;Very satisfied
2944;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;135,0000000000000;Clean;Very safe;Very satisfied
712;Wednesday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;165,0000000000000;Clean;Very safe;Very satisfied
2666;Saturday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;132,0000000000000;Clean;Very safe;Very satisfied
2513;Saturday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
1169;Tuesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;100,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1680;Saturday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;182,0000000000000;Clean;Very safe;Very satisfied
2701;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;150,0000000000000;Clean;Very safe;Very satisfied
1319;Thursday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;276,0000000000000;Clean;Very safe;Very satisfied
394;Friday;ALASKA;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Clean;Very safe;Very satisfied
628;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;125,0000000000000;Clean;Very safe;Very satisfied
1685;Saturday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;185,0000000000000;Clean;Very safe;Very satisfied
426;Sunday;UNITED;INDIANAPOLIS;Midwest US;Medium;Gates 60-69;2018-12-31;263,0000000000000;Clean;Very safe;Somewhat satsified
2148;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
900;Tuesday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;280,0000000000000;Somewhat clean;Very safe;Very satisfied
903;Tuesday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;280,0000000000000;Somewhat clean;Very safe;Very satisfied
588;Thursday;JETBLUE;BOSTON;East US;Large;Gates 1-12;2018-12-31;147,0000000000000;Average;Neutral;Somewhat satsified
369;Friday;ALASKA;SAN JOSE DEL CABO;Canada/Mexico;Small;Gates 50-59;2018-12-31;130,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2565;Saturday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;165,0000000000000;Clean;Very safe;Very satisfied
1983;Tuesday;UNITED;BALTIMORE;East US;Medium;Gates 60-69;2018-12-31;95,0000000000001;NA;Very safe;NA
3025;Tuesday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;NA;NA;Very safe;Very satisfied
1290;Thursday;JETBLUE;NEW YORK-JFK;East US;Hub;Gates 1-12;2018-12-31;NA;Clean;Very safe;Very satisfied
689;Wednesday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;155,0000000000000;NA;NA;Somewhat unsatisfied
2837;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 70-90;2018-12-31;100,0000000000000;NA;NA;Somewhat satsified
2857;Tuesday;UNITED;SEATTLE;West US;Hub;Gates 70-90;2018-12-31;92,0000000000002;NA;NA;Somewhat satsified
208;Wednesday;AMERICAN;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;130,0000000000000;Somewhat clean;NA;Somewhat satsified
1601;Wednesday;SINGAPORE AIRLINES;SINGAPORE;Asia;Hub;Gates 91-102;2018-12-31;210,0000000000000;Somewhat clean;Very safe;Neutral
2582;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;90,0000000000000;Somewhat clean;Somewhat safe;Neutral
2720;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;225,0000000000000;Somewhat clean;NA;Somewhat satsified
399;Friday;ALASKA;LOS ANGELES;West US;Hub;Gates 50-59;2018-12-31;NA;Clean;Somewhat safe;Very satisfied
2452;Friday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;NA;NA;NA;Somewhat satsified
650;Tuesday;ALASKA;WASHINGTON DC-DULLES;East US;Medium;Gates 50-59;2018-12-31;120,0000000000000;Average;Very safe;Neutral
2518;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;180,0000000000000;NA;NA;NA
1692;Sunday;ALASKA;SANTA ANA;West US;Medium;Gates 50-59;2018-12-31;307,0000000000000;Somewhat dirty;Neutral;Neutral
571;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;195,0000000000000;Average;Somewhat safe;Somewhat unsatisfied
717;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;125,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2963;Wednesday;AMERICAN;CHARLOTTE;East US;Hub;Gates 50-59;2018-12-31;90,0000000000000;Somewhat clean;Somewhat safe;NA
2912;Thursday;DELTA;SEATTLE;West US;Hub;Gates 40-48;2018-12-31;59,9999999999999;Somewhat clean;Somewhat safe;Somewhat satsified
1655;Saturday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;315,0000000000000;Average;Somewhat safe;Somewhat unsatisfied
1700;Sunday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;195,0000000000000;Clean;Neutral;Very satisfied
870;Tuesday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;115,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
945;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;90,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2586;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;90,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2232;Thursday;SOUTHWEST;SANTA ANA;West US;Medium;Gates 20-39;2018-12-31;60,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2400;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;205,0000000000000;Clean;Very safe;Somewhat satsified
299;Wednesday;SOUTHWEST;LOS ANGELES;West US;Hub;Gates 20-39;2018-12-31;130,0000000000000;Average;Neutral;Neutral
452;Sunday;UNITED;DALLAS-FT. WORTH;Midwest US;Hub;Gates 60-69;2018-12-31;115,0000000000000;Clean;Somewhat safe;NA
1613;Thursday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;260,0000000000000;NA;Very safe;Very satisfied
2515;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;240,0000000000000;Average;Somewhat unsafe;Neutral
568;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;250,0000000000000;Clean;Somewhat safe;NA
2269;Wednesday;UNITED;LOS ANGELES;West US;Hub;Gates 60-69;2018-12-31;245,0000000000000;Somewhat clean;NA;Somewhat satsified
313;Tuesday;UNITED;WASHINGTON DC-DULLES;East US;Medium;Gates 70-90;2018-12-31;435,0000000000000;NA;NA;NA
821;Sunday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;125,0000000000000;NA;NA;Neutral
860;Tuesday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;124,0000000000000;NA;NA;Somewhat satsified
1251;Thursday;CHINA EASTERN;SHANGHAI;Asia;Hub;Gates 1-12;2018-12-31;120,0000000000000;NA;NA;Very satisfied
1554;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;115,0000000000000;NA;NA;NA
1556;Thursday;DELTA;NEW YORK-JFK;East US;Hub;Gates 40-48;2018-12-31;115,0000000000000;NA;Very safe;Somewhat satsified
1656;Saturday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;360,0000000000000;NA;Neutral;Neutral
2661;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;185,0000000000000;Average;NA;Somewhat satsified
2842;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 70-90;2018-12-31;670,0000000000000;Average;NA;Somewhat satsified
3162;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 60-69;2018-12-31;770,0000000000000;Average;NA;Somewhat satsified
2129;Monday;UNITED INTL;MEXICO CITY;Canada/Mexico;Hub;Gates 91-102;2018-12-31;970,0000000000000;Somewhat clean;Very safe;Somewhat satsified
686;Wednesday;CATHAY PACIFIC;HONG KONG;Asia;Hub;Gates 1-12;2018-12-31;185,0000000000000;Clean;Very safe;Very satisfied
2168;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;213,0000000000000;Clean;Very safe;Very satisfied
3217;Thursday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;170,0000000000000;Clean;NA;Somewhat satsified
653;Friday;UNITED INTL;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;205,0000000000000;Somewhat clean;Neutral;Neutral
2626;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;NA;NA;Somewhat safe;NA
1962;Tuesday;UNITED;BOSTON;East US;Large;Gates 70-90;2018-12-31;75,0000000000000;Somewhat clean;Very safe;NA
2723;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;160,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2754;Wednesday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;240,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
3016;Tuesday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;166,0000000000000;NA;NA;Somewhat satsified
1604;Thursday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;320,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
2402;Wednesday;UNITED INTL;BEIJING;Asia;Hub;Gates 91-102;2018-12-31;1395,0000000000000;Clean;Very safe;NA
1693;Sunday;ALASKA;SANTA ANA;West US;Medium;Gates 50-59;2018-12-31;340,0000000000000;NA;Neutral;Somewhat unsatisfied
368;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;90,0000000000000;Clean;Somewhat safe;NA
2401;Wednesday;UNITED INTL;SYDNEY;Australia/New Zealand;Hub;Gates 91-102;2018-12-31;175,0000000000000;Average;Neutral;Somewhat satsified
672;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;125,0000000000000;Average;Somewhat safe;Neutral
2667;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;155,0000000000000;Clean;Very safe;Neutral
3259;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;100,0000000000000;NA;Neutral;NA
2048;Wednesday;UNITED;NEWARK;East US;Hub;Gates 70-90;2018-12-31;120,0000000000000;Average;Neutral;Very satisfied
2743;Thursday;DELTA;ATLANTA;East US;Hub;Gates 40-48;2018-12-31;90,0000000000000;Clean;NA;Somewhat satsified
532;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;NA;NA;NA;Neutral
862;Tuesday;ALASKA;PORTLAND;West US;Medium;Gates 50-59;2018-12-31;109,0000000000000;NA;NA;Somewhat satsified
2519;Friday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;95,0000000000000;NA;NA;NA
2630;Tuesday;UNITED;CHICAGO-O'HARE;Midwest US;Hub;Gates 60-69;2018-12-31;120,0000000000000;Somewhat clean;NA;Somewhat satsified
2436;Wednesday;AIR NEW ZEALAND;AUCKLAND;Australia/New Zealand;Medium;Gates 91-102;2018-12-31;280,0000000000000;Somewhat clean;NA;Very satisfied
1632;Thursday;KOREAN AIR;SEOUL;Asia;Hub;Gates 1-12;2018-12-31;225,0000000000000;Clean;Very safe;Very satisfied
276;Thursday;UNITED;LOS ANGELES;West US;Hub;Gates 70-90;2018-12-31;240,0000000000000;Clean;NA;Very satisfied
1158;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;74,9999999999999;Somewhat clean;Somewhat safe;Somewhat satsified
1224;Tuesday;SOUTHWEST;LAS VEGAS;West US;Hub;Gates 20-39;2018-12-31;55,0000000000001;Average;Somewhat safe;Neutral
2178;Saturday;CHINA EASTERN;QINGDAO;Asia;Large;Gates 1-12;2018-12-31;100,0000000000000;Clean;Very safe;Somewhat satsified
2222;Thursday;SOUTHWEST;PHOENIX;West US;Hub;Gates 20-39;2018-12-31;165,0000000000000;Clean;Very safe;Very satisfied
450;Sunday;UNITED;INDIANAPOLIS;Midwest US;Medium;Gates 60-69;2018-12-31;67,9999999999999;Clean;Somewhat safe;Very satisfied
3251;Tuesday;UNITED;SAN DIEGO;West US;Medium;Gates 70-90;2018-12-31;120,0000000000000;Clean;Somewhat safe;NA
451;Sunday;ALASKA;LAS VEGAS;West US;Hub;Gates 50-59;2018-12-31;120,0000000000000;Somewhat clean;NA;Somewhat satsified
372;Friday;LUFTHANSA;FRANKFURT;Europe;Hub;Gates 91-102;2018-12-31;NA;NA;NA;NA
1071;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;355,0000000000000;Average;Very safe;Neutral
2015;Friday;BRITISH AIRWAYS;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;225,0000000000000;Clean;Somewhat safe;Somewhat unsatisfied
2520;Friday;ALASKA;SALT LAKE CITY;West US;Medium;Gates 1-12;2018-12-31;180,0000000000000;Average;Very safe;Somewhat satsified
2184;Wednesday;QANTAS;SYDNEY;Australia/New Zealand;Hub;Gates 1-12;2018-12-31;195,0000000000000;Clean;Somewhat safe;Somewhat satsified
2165;Wednesday;FRONTIER;DENVER;West US;Hub;Gates 20-39;2018-12-31;138,0000000000000;NA;NA;Somewhat satsified
823;Sunday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Somewhat clean;Neutral;Somewhat satsified
1453;Saturday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;275,0000000000000;Clean;Very safe;Somewhat satsified
3187;Thursday;DELTA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;345,0000000000000;Somewhat clean;Somewhat safe;Neutral
2324;Wednesday;QANTAS;SYDNEY;Australia/New Zealand;Hub;Gates 1-12;2018-12-31;NA;Clean;Very safe;Somewhat satsified
2717;Friday;UNITED;KAHULUI;West US;Small;Gates 60-69;2018-12-31;351,0000000000000;NA;NA;NA
1518;Wednesday;INTERJET;GUADALAJARA;Canada/Mexico;Medium;Gates 1-12;2018-12-31;135,0000000000000;Clean;NA;NA
3030;Tuesday;UNITED;PORTLAND;West US;Medium;Gates 70-90;2018-12-31;150,0000000000000;Somewhat clean;Somewhat safe;Very satisfied
1065;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;295,0000000000000;Somewhat clean;Very unsafe;Neutral
757;Thursday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;115,0000000000000;Clean;Very safe;Neutral
1644;Saturday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;79,9999999999999;NA;Very safe;NA
2959;Tuesday;AMERICAN;NEW YORK-JFK;East US;Hub;Gates 50-59;2018-12-31;NA;Somewhat clean;Somewhat safe;Somewhat satsified
1132;Tuesday;SOUTHWEST;SAN DIEGO;West US;Medium;Gates 20-39;2018-12-31;90,0000000000000;Somewhat clean;Very safe;Neutral
936;Friday;AIR CANADA;TORONTO;Canada/Mexico;Hub;Gates 91-102;2018-12-31;120,0000000000000;NA;Somewhat safe;Somewhat satsified
566;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;315,0000000000000;Somewhat clean;Very safe;NA
2922;Thursday;DELTA;SEATTLE;West US;Hub;Gates 40-48;2018-12-31;105,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1244;Thursday;CHINA EASTERN;SHANGHAI;Asia;Hub;Gates 1-12;2018-12-31;180,0000000000000;Clean;Very safe;Somewhat satsified
2596;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;215,0000000000000;Clean;Very safe;Neutral
1052;Friday;AIR CANADA;CALGARY;Canada/Mexico;Medium;Gates 91-102;2018-12-31;115,0000000000000;NA;Neutral;NA
931;Tuesday;ALASKA;RALEIGH-DURHAM;East US;Medium;Gates 50-59;2018-12-31;130,0000000000000;NA;Very safe;NA
3100;Sunday;COPA;PANAMA CITY;Central/South America;Medium;Gates 1-12;2018-12-31;173,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1411;Wednesday;UNITED;LAS VEGAS;West US;Hub;Gates 60-69;2018-12-31;112,0000000000000;Clean;Very safe;Very satisfied
726;Thursday;AIR FRANCE/KLM;PARIS-DE GAULLE;Europe;Hub;Gates 1-12;2018-12-31;125,0000000000000;Clean;Very safe;Neutral
435;Sunday;UNITED;HONOLULU;West US;Medium;Gates 70-90;2018-12-31;395,0000000000000;Average;Somewhat safe;Neutral
1605;Thursday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;170,0000000000000;Somewhat clean;Very safe;NA
2263;Wednesday;WOW;REYKJAVIK;Europe;Small;Gates 91-102;2018-12-31;190,0000000000000;NA;Very safe;Somewhat satsified
825;Sunday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
1752;Monday;LUFTHANSA;MUNICH;Europe;Hub;Gates 91-102;2018-12-31;295,0000000000000;Average;Neutral;Neutral
2964;Wednesday;AMERICAN;CHARLOTTE;East US;Hub;Gates 50-59;2018-12-31;105,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1534;Wednesday;ALASKA;LOS ANGELES;West US;Hub;Gates 40-48;2018-12-31;95,0000000000000;Average;Very safe;Somewhat satsified
2480;Friday;UNITED;DENVER;West US;Hub;Gates 70-90;2018-12-31;101,0000000000000;Clean;Very safe;Somewhat satsified
1405;Saturday;UNITED;KANSAS CITY;Midwest US;Medium;Gates 70-90;2018-12-31;180,0000000000000;Somewhat clean;Very safe;Somewhat satsified
2669;Saturday;AEROMEXICO;MEXICO CITY;Canada/Mexico;Hub;Gates 1-12;2018-12-31;155,0000000000000;Somewhat clean;Very safe;Somewhat satsified
1606;Thursday;VIRGIN ATLANTIC;LONDON HEATHROW;Europe;Hub;Gates 1-12;2018-12-31;170,0000000000000;Clean;Somewhat safe;Somewhat satsified
539;Thursday;EMIRATES;DUBAI;Middle East;Hub;Gates 1-12;2018-12-31;29,9999999999999;Clean;Very safe;Very satisfied
570;Thursday;ALASKA;SEATTLE;West US;Hub;Gates 50-59;2018-12-31;125,0000000000000;Somewhat clean;Very safe;Somewhat satsified
3083;Sunday;PHILIPPINE AIRLINES;MANILA;Asia;Medium;Gates 1-12;2018-01-01;185,0000000000000;Somewhat clean;Somewhat safe;Somewhat satsified
