
x,daysSinceFirstPurch, shoppingCartValue, gender, voucher, returned, boughtAgain
4949,38,122.  ,female,0,       0,1
4950,36,37.5 ,female,0,       1,0
4951,47,214.  ,male,1,        0,0
4952,13,126.  ,female,0,       0,0
4953,20,63.2 ,female,0,       0,1
4954,33,82.0 ,male,0,       0,0
4955,40,73.7 ,female,0,       0,0
4956,45,110.  ,female,0,       0,1
4957,24,134   ,male,0,       0,1
4958,33,40.2 ,female,0,       0,1
4959,69,150.  ,male,0,       0,1
4960,34,98.2 ,female,1,        1,1
4961,45,270.  ,male,0,       1,1
4962,36,55.1 ,female,0,       0,0
4963,34,54.8 ,female,0,       0,1
4964,40,163.  ,male,0,       0,1
4965,65,94.3 ,male,0,       0,1
4966,37,66.9 ,female,0,       0,1
4967,51,159.  ,female,0,       0,0
4968,10,60.5 ,male,0,       0,1
4969,14,107.  ,female,1,        0,1
4970,14,60.7 ,female,0,       0,0
4971,10,55.5 ,male,1,        0,0
4972,30,85.9 ,female,1,        0,1
4973,18,40.3 ,female,0,       1,0
4974,34,68.5 ,male,1,        1,0
4975,27,36.7 ,female,0,       0,0
4976,29,91.7 ,male,0,       0,1
4977,39,132.  ,female,1,        0,0
4978,39,146.  ,male,0,       0,1
4979,32,89.1 ,male,0,       0,1
4980,20,110.  ,female,1,        0,1
4981,50,137.  ,female,0,       1,1
4982,30,90.3 ,female,0,       0,1
4983,10,64.0 ,male,0,       1,0
4984,15,40.8 ,female,0,       1,1
4985,42,163.  ,female,0,       1,1
4986,29,38.0 ,female,0,       0,1
4987,35,76.8 ,male,0,       0,1
4988,69,76.4 ,male,0,       1,0
4989,47,126.  ,female,0,       0,1
4990,34,55.3 ,female,0,       1,1
4991,38,81.2 ,male,1,        0,1
4992,27,77.0 ,male,0,       0,0
4993,68,62.8 ,female,1,        1,0
4994,12,85.0 ,male,1,        1,1
4995,61,77.5 ,female,0,       0,1
4996,29,135.  ,male,1,        0,0
4997,60,206.  ,male,0,       0,1
4998,57,63.3 ,male,0,       0,1
4999,64,210.  ,female,0,       0,0
5000,18,62.8 ,male,0,       1,0
5001,64,45.6 ,female,0,       0,0
5002,46,104.  ,female,0,       0,1
5003,16,75.2 ,female,0,       0,0
5004,31,66.0 ,female,0,       0,0
5005,12,48.2 ,male,0,       0,1
5006,85,224.  ,male,0,       1,1
5007,45,140.  ,female,1,        1,0
5008,23,122.  ,male,1,        0,1
5009,33,43.4 ,male,0,       0,1
5010,32,55.7 ,male,1,        0,0
5011,61,227.  ,female,0,       1,0
5012,27,79.0 ,female,0,       0,1
5013,14,89.1 ,female,0,       0,0
5014,24,102.  ,female,0,       1,0
5015,31,61.5 ,female,1,        0,0
5016,52,38.4 ,female,1,        0,1
5017,21,46.5 ,female,0,       1,1
5018,10,41.2 ,female,0,       0,1
5019,20,52.2 ,male,1,        0,0
5020,64,44.2 ,male,0,       1,1
5021,27,64.9 ,female,0,       0,1
5022,56,32.3 ,female,0,       0,0
5023,21,96.8 ,female,0,       0,0
5024,33,34.5 ,female,0,       0,0
5025,13,42.1 ,female,1,        0,0
5026,24,134.  ,male,0,       0,1
5027,88,283.  ,male,0,       0,1
5028,52,55.9 ,female,0,       0,1
5029,43,54.1 ,female,0,       0,0
5030,51,93.2 ,female,1,        0,0
5031,43,37.3 ,male,0,       0,0
5032,40,94.8 ,female,0,       0,1
5033,18,46.7 ,female,1,        0,0
5034,46,55.6 ,female,0,       0,1
5035,31,69.8 ,female,0,       1,0
5036,11,60.9 ,female,0,       0,1
5037,25,55.8 ,female,1,        0,1
5038,39,125.  ,male,0,       0,1
5039,26,109.  ,male,0,       0,1
5040,27,312.  ,female,0,       1,1
5041,39,139.  ,male,1,        1,1
5042,40,133.  ,male,0,       1,1
5043,53,66.6 ,female,0,       1,1
5044,46,188.  ,female,0,       1,1
5045, 8,74.8 ,female,1,        0,0
5046,20,48.5 ,female,1,        0,1
5047,32,49.6 ,male,0,       0,1
5048,35,124.  ,female,0,       1,0
5049,29,151.  ,female,1,        1,1
5050,43,51.5 ,female,0,       0,0
5051,55,68.8 ,female,0,       0,0
5052,54,59.8 ,female,1,        0,0
5053,15,46.8 ,female,1,        0,0
5054,63,250.  ,female,0,       1,1
5055,16,61.9 ,female,1,        0,0
5056,12,125.  ,female,0,       0,1
5057,39,107.  ,female,0,       0,1
5058,15,72.4 ,female,0,       0,0
5059,37,71.8 ,female,0,       1,1
5060,27,104.  ,female,0,       0,1
5061,36,51.4 ,female,0,       0,1
5062,32,69.6 ,female,0,       1,0
5063,28,54.7 ,female,1,        0,1
5064, 7,71.1 ,female,0,       0,1
5065,29,125.  ,female,0,       0,1
5066,37,195   ,male,0,       1,1
5067,49,52.2 ,female,0,       1,0
5068,12,85.9 ,male,0,       0,1
5069,28,33.3 ,male,0,       0,1
5070,18,64.8 ,female,0,       0,0
5071,20,47.7 ,female,0,       0,0
5072,23,63.0 ,female,0,       0,1
5073,12,57.5 ,male,0,       0,0
5074, 9,67.0 ,female,1,        0,0
5075,64,103.  ,female,0,       1,0
5076,23,137.  ,female,0,       1,1
5077,34,66.2 ,female,0,       0,1
5078,21,61.4 ,female,0,       0,1
5079,32,38.0 ,female,0,       0,1
5080,38,52.1 ,female,1,        0,0
5081,53,43.9 ,female,1,        0,1
5082,43,34.4 ,female,1,        1,0
5083,31,39.3 ,female,0,       0,1
5084,40,241.  ,male,0,       0,1
5085,15,51.9 ,female,1,        0,0
5086,31,110.  ,male,0,       0,1
5087,33,40.2 ,female,0,       0,0
5088,39,68.6 ,male,1,        1,0
5089,36,32.6 ,male,0,       0,1
5090,22,35.0 ,female,1,        1,1
5091,34,98.5 ,female,0,       1,1
5092,64,57.9 ,female,0,       0,0
5093,20,35.7 ,male,1,        0,0
5094,22,46.2 ,male,0,       0,0
5095,39,76.3 ,female,1,        0,1
5096,66,32.3 ,female,0,       0,1
5097,55,60.5 ,female,0,       0,1
5098,34,111.  ,male,0,       0,1
5099,23,60.4 ,female,0,       0,0
5100,48,79.5 ,male,1,        0,1
5101,20,58.4 ,female,0,       0,1
5102,18,44.0 ,female,0,       0,1
5103,51,43.0 ,male,1,        0,1
5104,38,67.5 ,male,1,        0,1
5105,64,88.4 ,female,1,        0,0
5106,25,56.7 ,female,0,       0,0
5107,47,56.2 ,male,0,       0,1
5108,37,50.0 ,male,0,       1,1
5109,29,24.4 ,female,1,        0,1
5110,39,79.3 ,female,0,       0,0
5111,37,189.  ,female,0,       0,1
5112,41,70.2 ,male,0,       0,1
5113,27,49.8 ,female,0,       0,1
5114,11,57.8 ,male,0,       0,1
5115,32,31.6 ,female,0,       0,1
5116, 9,39.6 ,female,0,       0,1
5117,30,58.8 ,male,1,        0,0
5118,56,128.  ,female,0,       1,1
5119, 6,32.2 ,female,0,       0,0
5120,17,40.8 ,female,1,        0,0
5121,42,116.  ,female,0,       0,0
5122,48,60.2 ,female,1,        1,0
